artists,name,year,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms,genres
Run D M C Aerosmith,Walk This Way (feat. Aerosmith),1986,70,0.00796,0.759,0.578,8.18e-05,0.0605,-12.56,0.0468,0.9440000000000001,105.598,309760,east coast hip hop golden age hip hop hardcore hip hop hip hop old school hip hop queens hip hop rap
Billy Idol,White Wedding - Pt. 1,1982,70,0.0133,0.6729999999999999,0.8140000000000001,0.00293,0.34299999999999997,-5.4110000000000005,0.0367,0.728,147.19299999999996,252200,album rock classic rock dance rock hard rock mellow gold new romantic new wave new wave pop rock soft rock synthpop
AC DC,You Shook Me All Night Long,1986,70,0.00224,0.529,0.768,0.000685,0.297,-5.51,0.0566,0.769,127.316,210880,australian rock hard rock rock
The Pointer Sisters,I'm So Excited,1982,70,0.0962,0.59,0.868,0.000322,0.442,-5.8320000000000025,0.048,0.7979999999999999,184.34799999999998,230640,disco girl group hi-nrg mellow gold motown new wave pop quiet storm soft rock
Europe,Carrie,1986,70,0.113,0.457,0.48700000000000004,2.37e-06,0.358,-7.112,0.0266,0.139,136.596,272133,album rock glam metal hard rock rock swedish hard rock swedish melodic rock
Tiffany,I Think We're Alone Now,1987,70,0.025,0.752,0.723,0.0035399999999999997,0.0212,-12.126,0.0507,0.94,130.519,228840,new wave pop soft rock
Journey,Open Arms,1981,70,0.584,0.405,0.21,0.0,0.139,-13.214,0.0279,0.174,100.57700000000001,202173,album rock classic rock hard rock mellow gold rock soft rock
Blondie,Heart Of Glass - Special Mix,1981,70,0.015,0.6940000000000001,0.5770000000000001,0.00836,0.0853,-14.63,0.0308,0.845,114.478,275733,candy pop new wave new wave pop permanent wave power pop rock
Grover Washington Jr Bill Withers,Just the Two of Us (feat. Bill Withers),1985,70,0.5760000000000001,0.8029999999999999,0.488,0.0609,0.0763,-9.302999999999999,0.0803,0.624,95.771,237106,jazz funk
Foreigner,Waiting for a Girl like You,1981,70,0.31,0.33,0.469,2.3e-06,0.0402,-9.286,0.0335,0.433,201.327,292067,album rock classic rock hard rock mellow gold rock soft rock
The Proclaimers,I'm Gonna Be (500 Miles),1988,70,0.151,0.851,0.551,0.0,0.0827,-5.1770000000000005,0.0396,0.807,131.922,219467,celtic rock scottish rock
Mötley Crüe,Home Sweet Home,1985,70,0.0999,0.40299999999999997,0.777,3.28e-06,0.124,-6.416,0.0354,0.149,76.329,240933,glam metal hard rock metal rock sleaze rock
George Harrison,Got My Mind Set On You - 2004 Mix,1987,70,0.465,0.767,0.8540000000000001,2.03e-06,0.485,-6.947,0.0426,0.963,149.20600000000005,234653,album rock beatlesque classic rock folk rock mellow gold rock roots rock soft rock
Luther Vandross,Never Too Much,1981,70,0.125,0.7340000000000001,0.583,0.0,0.0367,-11.866,0.129,0.76,109.935,230467,funk motown neo soul new jack swing quiet storm r&b soul urban contemporary
Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,1983,70,0.331,0.9420000000000001,0.6409999999999999,0.179,0.027999999999999997,-10.15,0.0333,0.966,114.443,296147,art punk art rock dance rock funk rock new wave permanent wave post-punk rock zolo
David Bowie,Let's Dance - 2018 Remaster,1983,70,0.0125,0.654,0.743,0.0272,0.153,-7.44,0.0605,0.632,114.846,457676,art rock classic rock glam rock permanent wave rock
Laura Branigan,Self Control,1984,70,0.21899999999999997,0.8140000000000001,0.6859999999999999,0.003820000000000001,0.155,-12.172,0.0342,0.778,106.679,246440,new romantic new wave pop soft rock synthpop
Twisted Sister,I Wanna Rock,1984,70,0.00512,0.504,0.9109999999999999,0.0123,0.355,-2.97,0.0738,0.6709999999999999,106.244,179760,album rock glam metal hard rock metal rock
Madonna,Like a Virgin,1984,70,0.20199999999999999,0.773,0.6559999999999999,0.00323,0.0697,-10.88,0.0381,0.971,119.75399999999999,218627,dance pop europop pop
Yes,Owner of a Lonely Heart,1983,70,0.175,0.7440000000000001,0.7979999999999999,0.00367,0.26,-5.981,0.0364,0.89,125.061,268507,album rock art rock classic rock hard rock jazz fusion progressive rock rock symphonic rock
The Cars,Drive,1984,70,0.124,0.5820000000000001,0.606,0.00139,0.151,-9.961,0.0289,0.504,111.441,234493,album rock art rock classic rock folk rock hard rock mellow gold new romantic new wave new wave pop permanent wave pop rock power pop rock soft rock
John Waite,Missing You,1984,70,0.052000000000000005,0.552,0.552,0.0,0.046,-9.736,0.0364,0.593,208.571,269760,album rock mellow gold new wave pop soft rock
Talk Talk,It's My Life - 1997 Remaster,1984,70,0.19699999999999998,0.627,0.802,0.784,0.40399999999999997,-8.432,0.0348,0.867,126.28299999999999,232400,art punk art rock dance rock funk rock new wave permanent wave post-punk rock zolo
The B 52 s,Love Shack,1989,70,0.0325,0.715,0.8170000000000001,1.61e-06,0.851,-6.227,0.0532,0.871,133.858,321573,art rock dance rock new romantic new wave new wave pop permanent wave pop rock post-punk rock zolo
The Smiths,How Soon Is Now? - 2011 Remaster,1984,70,0.0008539999999999999,0.39799999999999996,0.93,0.121,0.0874,-6.76,0.0615,0.725,190.81799999999998,408173,madchester new wave permanent wave rock uk post-punk
Quiet Riot,Cum on Feel the Noize,1983,69,0.00719,0.409,0.92,0.00105,0.0823,-5.439,0.12,0.37,145.085,290960,album rock classic rock glam metal hard rock metal rock
Bruce Hornsby The Range,The Way It Is,1986,69,0.607,0.5820000000000001,0.6890000000000001,0.0571,0.145,-12.203,0.0277,0.531,111.166,297853,album rock folk folk rock heartland rock mellow gold piano rock pop rock soft rock
Violent Femmes,Blister In The Sun,1983,69,0.316,0.726,0.537,0.0,0.0707,-8.896,0.113,0.887,96.91,145707,acoustic punk alternative rock punk rock
Soda Stereo,Trátame Suavemente - Remasterizado 2007,1984,69,0.0438,0.738,0.8009999999999999,0.0572,0.595,-3.366,0.0284,0.532,122.85700000000001,200800,argentine rock latin alternative latin rock post-punk argentina rock en espanol ska argentino
Beastie Boys,Fight For Your Right,1986,69,0.00757,0.503,0.858,0.00234,0.0803,-6.296,0.0657,0.419,133.615,208653,alternative rock east coast hip hop golden age hip hop hip hop old school hip hop rap rap rock
Bruce Springsteen,Glory Days,1984,69,0.0457,0.574,0.96,0.0,0.121,-4.9060000000000015,0.032,0.978,117.486,254733,classic rock heartland rock mellow gold permanent wave rock singer-songwriter
ZZ Top,Gimme All Your Lovin',1983,69,0.00322,0.63,0.7879999999999999,0.0237,0.0883,-6.7,0.0298,0.63,120.059,241080,album rock blues rock classic rock country rock hard rock rock
Cyndi Lauper,True Colors,1986,69,0.792,0.386,0.145,0.000196,0.1,-16.94,0.0362,0.262,171.63,226067,mellow gold new wave pop permanent wave pop rock soft rock
Roy Orbison,You Got It,1989,69,0.596,0.649,0.618,1.46e-06,0.192,-10.728,0.0265,0.667,114.68799999999999,210267,adult standards brill building pop classic rock folk rock mellow gold rock rock-and-roll rockabilly soft rock
Michael Bolton,How Am I Supposed to Live Without You,1989,69,0.191,0.541,0.44,0.0,0.114,-12.206,0.031,0.23199999999999998,140.273,255667,adult standards soft rock
Christopher Cross,Arthur's Theme (Best That You Can Do),1981,69,0.16899999999999998,0.526,0.515,0.000816,0.18100000000000002,-11.169,0.0389,0.518,136.543,234493,adult standards album rock disco mellow gold new wave pop quiet storm soft rock yacht rock
Kim Wilde,Kids In America,1981,69,0.0953,0.557,0.782,6.75e-06,0.11800000000000001,-3.8989999999999996,0.0475,0.305,159.621,205533,europop new romantic new wave new wave pop soft rock
David Bowie,Modern Love - 2018 Remaster,1983,69,0.00375,0.358,0.938,9.2e-06,0.11699999999999999,-5.577000000000001,0.0483,0.9440000000000001,182.83599999999998,288339,art rock classic rock glam rock permanent wave rock
Roxette,The Look,1988,69,0.0531,0.634,0.838,8.34e-06,0.0522,-5.3629999999999995,0.0413,0.541,95.01100000000001,237320,europop new wave pop pop rock soft rock swedish pop
R E M,It's The End Of The World As We Know It (And I Feel Fine),1987,69,0.0258,0.381,0.894,0.0,0.0251,-8.638,0.037000000000000005,0.797,205.528,246933,dance pop house pop dance tropical house uk dance
Eddie Money,Take Me Home Tonight,1986,69,0.10099999999999999,0.608,0.768,1.41e-06,0.0942,-9.911,0.0364,0.748,132.69899999999998,211160,album rock classic rock country rock folk rock hard rock mellow gold new wave pop pop rock rock soft rock
Dolly Parton Kenny Rogers,Islands In the Stream,1982,69,0.675,0.618,0.41200000000000003,1.04e-06,0.0886,-12.075,0.0368,0.74,203.933,251960,classic country pop country country dawn
Bon Jovi,Runaway,1984,69,0.00375,0.475,0.899,1.91e-05,0.14,-4.3210000000000015,0.0637,0.603,152.445,230667,glam metal hard rock rock
Skid Row,18 and Life,1989,69,0.0023,0.466,0.648,1.49e-05,0.11199999999999999,-11.100999999999999,0.027999999999999997,0.305,90.435,229960,album rock glam metal hard rock metal rock
Skid Row,I Remember You,1989,69,0.00642,0.345,0.531,7.28e-06,0.14,-12.708,0.0305,0.49,176.30200000000005,313693,album rock glam metal hard rock metal rock
U S A For Africa,We Are The World,1985,69,0.18899999999999997,0.528,0.447,0.0,0.0745,-15.255,0.0435,0.292,72.58,427333,musical advocacy
Faith No More,Epic,1989,69,0.0222,0.358,0.893,0.0524,0.126,-7.4860000000000015,0.12,0.262,174.238,293653,alternative metal alternative rock funk metal funk rock hard rock nu metal rap metal rap rock rock
Phil Collins,One More Night - 2016 Remaster,1985,69,0.7879999999999999,0.534,0.442,0.00035099999999999997,0.0986,-9.442,0.0308,0.34299999999999997,136.369,288973,mellow gold rock drums soft rock
Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,1985,69,0.0314,0.652,0.607,0.00285,0.0721,-8.657,0.0368,0.72,94.089,229160,argentine rock latin alternative latin rock post-punk argentina rock en espanol ska argentino
The Highwaymen Willie Nelson Johnny Cash Waylon Jennings Kris Kristofferson,Highwayman,1985,69,0.48,0.67,0.35100000000000003,0.0176,0.115,-16.842,0.0463,0.45,101.384,182653,country rock outlaw country
Mötley Crüe,Dr. Feelgood,1989,69,0.000837,0.53,0.9520000000000001,0.0119,0.262,-5.105,0.0577,0.433,110.98,290187,glam metal hard rock metal rock sleaze rock
Chicago,Hard to Say I'm Sorry / Get Away - 2006 Remaster,1982,69,0.055999999999999994,0.39799999999999996,0.57,0.00125,0.0606,-7.068,0.034,0.23399999999999999,140.974,304213,adult standards album rock classic rock folk rock mellow gold soft rock yacht rock
Elton John,I Guess That's Why They Call It The Blues,1983,68,0.217,0.6729999999999999,0.6629999999999999,0.017,0.177,-7.29,0.0269,0.6709999999999999,120.634,285333,classic rock glam rock mellow gold piano rock soft rock
Rick James,Super Freak,1981,68,0.22,0.838,0.794,0.0,0.0575,-8.245,0.0531,0.9620000000000001,132.446,205467,disco funk motown post-disco quiet storm soul synth funk
Legião Urbana,Tempo Perdido,1986,68,0.0079,0.293,0.662,0.00112,0.271,-13.075999999999999,0.0486,0.221,186.007,302200,brazilian rock mpb rock brasiliense rock nacional brasileiro
The Alan Parsons Project,Eye In The Sky,1982,68,0.562,0.823,0.41700000000000004,0.00098,0.0765,-12.642999999999999,0.032,0.522,111.928,276280,album rock art rock classic rock mellow gold progressive rock soft rock symphonic rock
The Cars,Drive - 2017 Remaster,1984,68,0.115,0.261,0.703,0.00078,0.102,-7.871,0.0414,0.405,83.495,234332,album rock art rock classic rock folk rock hard rock mellow gold new romantic new wave new wave pop permanent wave pop rock power pop rock soft rock
Ana Gabriel,Simplemente Amigos,1988,68,0.4320000000000001,0.531,0.514,0.0,0.155,-11.253,0.044000000000000004,0.3720000000000001,141.233,227600,latin latin pop mariachi ranchera
Nitty Gritty Dirt Band,Fishin' in the Dark,1987,68,0.198,0.7709999999999999,0.28300000000000003,0.0,0.0888,-16.326,0.0444,0.9059999999999999,77.756,202787,country country rock folk folk rock mellow gold roots rock soft rock
Rick Astley,Never Gonna Give You Up,1987,68,0.135,0.727,0.9390000000000001,4.35e-05,0.151,-11.855,0.0369,0.9159999999999999,113.33,212827,europop new romantic new wave pop soft rock sophisti-pop synthpop
Modern Talking,Brother Louie,1986,68,0.396,0.7829999999999999,0.836,0.0236,0.135,-9.222999999999999,0.0486,0.831,108.96600000000001,222667,eurodance europop german pop synthpop
Pet Shop Boys,West End Girls - 2001 Remaster,1986,68,0.0073700000000000015,0.6509999999999999,0.9490000000000001,0.125,0.28600000000000003,-6.566,0.0403,0.61,113.257,285733,art pop dance rock europop new romantic new wave new wave pop permanent wave synthpop
Madonna,La Isla Bonita,1986,68,0.302,0.725,0.612,1.63e-05,0.0548,-10.706,0.0372,0.965,99.978,242320,dance pop europop pop
Simply Red,Holding Back the Years - 2008 Remaster,1985,68,0.58,0.7070000000000001,0.514,0.00015900000000000002,0.0953,-8.885,0.0281,0.524,86.035,269840,british soul mellow gold new romantic new wave new wave pop soft rock sophisti-pop
Journey,Faithfully,1983,68,0.0979,0.20199999999999999,0.644,0.0,0.109,-5.2120000000000015,0.0324,0.252,85.04,267080,album rock classic rock hard rock mellow gold rock soft rock
Duncan Dhu,En algún lugar,1987,68,0.17600000000000002,0.527,0.8590000000000001,0.0866,0.157,-6.685,0.0687,0.44299999999999995,74.214,235627,cantautor rock en espanol spanish new wave spanish pop
Radiohead,Creep,1993,82,0.0102,0.515,0.43,0.00014099999999999998,0.129,-9.935,0.0369,0.10400000000000001,91.84100000000001,238640,alternative rock art rock melancholia oxford indie permanent wave rock
Red Hot Chili Peppers,Under the Bridge,1991,81,0.0576,0.5589999999999999,0.345,0.000105,0.141,-13.495999999999999,0.0459,0.45799999999999996,84.581,264307,alternative rock funk metal funk rock permanent wave rock
Coolio L V,Gangsta's Paradise,1995,81,0.0655,0.647,0.514,0.0,0.39799999999999996,-10.05,0.0593,0.387,79.97399999999998,240693,g funk gangster rap hip hop rap west coast rap
Red Hot Chili Peppers,Californication,1999,81,0.0021,0.5920000000000001,0.767,0.00165,0.127,-2.7880000000000003,0.027000000000000003,0.32799999999999996,96.48299999999999,329733,alternative rock funk metal funk rock permanent wave rock
R E M,Losing My Religion,1991,81,0.179,0.6659999999999999,0.855,1.2e-06,0.0987,-5.051,0.0295,0.8029999999999999,125.639,268427,dance pop house pop dance tropical house uk dance
Guns N Roses,November Rain,1991,80,0.0163,0.294,0.6409999999999999,0.22,0.11199999999999999,-9.316,0.0291,0.226,79.759,536067,glam metal hard rock rock
Backstreet Boys,I Want It That Way,1999,79,0.257,0.6890000000000001,0.6940000000000001,0.0,0.14800000000000002,-5.83,0.027000000000000003,0.48200000000000004,99.039,213307,boy band dance pop
TLC,No Scrubs,1999,79,0.0251,0.743,0.675,0.000717,0.0685,-4.2669999999999995,0.0953,0.59,92.90899999999999,214400,atl hip hop dance pop girl group hip hop hip pop new jack swing pop pop rap r&b urban contemporary
blink 182,All The Small Things,1999,79,0.0103,0.434,0.897,0.0,0.612,-4.918,0.0488,0.684,148.726,167067,pop punk punk socal pop punk
Smash Mouth,All Star,1999,79,0.0395,0.731,0.867,0.0,0.0861,-5.881,0.032,0.7759999999999999,104.01899999999999,200373,alternative rock pop rock
Spice Girls,Wannabe,1996,79,0.10099999999999999,0.768,0.8640000000000001,0.0,0.162,-6.145,0.0324,0.8909999999999999,110.008,173027,dance pop europop girl group pop pop rock
Green Day,Basket Case,1994,79,0.00293,0.442,0.943,8.71e-06,0.091,-3.205,0.0602,0.7809999999999999,85.064,181533,permanent wave pop punk punk
The Cranberries,Zombie,1994,79,0.0154,0.307,0.635,0.00483,0.366,-8.957,0.0339,0.304,166.97299999999996,306427,irish rock pop rock
Rage Against The Machine,Killing In The Name,1992,78,0.0266,0.466,0.833,0.0,0.0327,-4.215,0.304,0.6609999999999999,88.785,313573,alternative metal alternative rock conscious hip hop funk metal nu metal political hip hop rap metal rap rock rock
Dr Dre Snoop Dogg,Still D.R.E.,1999,78,0.16,0.816,0.775,0.00031,0.0543,-3.323,0.23399999999999999,0.527,93.431,270587,g funk gangster rap hip hop rap west coast rap
4 Non Blondes,What's Up?,1992,78,0.161,0.565,0.564,0.0,0.114,-10.044,0.0292,0.45399999999999996,134.355,295533,new wave pop pop rock
John Denver,"Take Me Home, Country Roads",1997,78,0.546,0.255,0.43,1.87e-05,0.188,-12.564,0.0322,0.546,164.267,197813,classic country pop folk folk rock mellow gold soft rock
The Verve,Bitter Sweet Symphony,1997,78,0.0335,0.35600000000000004,0.917,0.0,0.406,-6.006,0.0479,0.518,171.176,357267,alternative rock britpop modern rock permanent wave pop rock rock shoegaze
Red Hot Chili Peppers,Otherside,1999,78,0.00316,0.45799999999999996,0.795,0.000202,0.0756,-3.265,0.0574,0.513,123.229,255373,alternative rock funk metal funk rock permanent wave rock
Lou Bega,Mambo No. 5 (a Little Bit of...),1999,77,0.10300000000000001,0.622,0.807,0.0,0.306,-6.7520000000000024,0.408,0.892,174.06,220293,latin pop
2Pac,Ambitionz Az A Ridah,1996,77,0.00253,0.8009999999999999,0.9079999999999999,0.000655,0.0698,-6.553999999999999,0.221,0.805,87.279,278387,g funk gangster rap hip hop rap west coast rap
The Goo Goo Dolls,Iris,1998,77,0.00125,0.315,0.715,7.97e-06,0.0942,-8.072000000000001,0.0362,0.4970000000000001,155.925,289533,alternative rock neo mellow permanent wave pop rock post-grunge
Guns N Roses,Knockin' On Heaven's Door,1991,77,0.0211,0.496,0.7390000000000001,0.0044399999999999995,0.106,-7.193,0.0415,0.37799999999999995,132.41,336000,glam metal hard rock rock
Britney Spears,...Baby One More Time,1999,77,0.20199999999999999,0.759,0.6990000000000001,0.000131,0.44299999999999995,-5.745,0.0307,0.907,92.96,211067,dance pop pop post-teen pop
Counting Crows,Mr. Jones,1993,76,0.183,0.578,0.8170000000000001,3.06e-06,0.285,-6.5420000000000025,0.0363,0.726,141.621,272293,alternative rock neo mellow pop rock rock
Whitney Houston,I Will Always Love You,1992,76,0.8440000000000001,0.306,0.214,5.3e-06,0.0839,-12.517999999999999,0.0356,0.10800000000000001,66.98,271093,dance pop pop urban contemporary
Cher,Believe,1998,76,0.0082,0.652,0.917,0.0,0.0509,-6.72,0.0548,0.45899999999999996,132.975,239027,
Foo Fighters,Everlong,1997,76,5.96e-05,0.41200000000000003,0.882,0.00031,0.0805,-5.54,0.0369,0.35600000000000004,158.066,250547,alternative metal alternative rock modern rock permanent wave post-grunge rock
2Pac Big Syke,All Eyez On Me (ft. Big Syke),1996,76,0.03,0.873,0.7190000000000001,0.0,0.33299999999999996,-5.9479999999999995,0.248,0.858,93.281,307773,g funk gangster rap hip hop rap west coast rap
